ticker,stage,reason_code,severity_bucket,is_large_cap,sector_wide,market_cap_eur,gics_sector,detail
AV.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,22565272377.1392,Financial Services,
AVB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,23463764872.191998,Real Estate,
AVT,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,6385634307.839999,Technology,
AXP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,202293499314.176,Financial Services,
BA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,149569290756.09598,Industrials,
BAC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,354424817352.704,Financial Services,
BAER.SW,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,15494896947.712,Financial Services,
BAH,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,6377762917.12,Industrials,
BARC.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,79261755011.4816,Financial Services,
BARN.SW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,6655620249.2416,Consumer Defensive,
BAS.DE,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,41368735744.0,Basic Materials,
BAYN.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,47559147520.0,Healthcare,
BBVA.MC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,121333227520.0,Financial Services,
BBWI,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,4086352162.816,Consumer Cyclical,
BBY.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4770939129.5232,Industrials,
BC,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4797476218.368,Consumer Cyclical,
BCO,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,3410632536.704,Industrials,
BEZ.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8824632494.2848,Financial Services,
BG,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,18150170449.92,Consumer Defensive,
BHF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3187232909.312,Financial Services,
BK,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,82516997001.21599,Financial Services,
BKH,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,4964436762.624,Utilities,
BKT.MC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,13156913152.0,Financial Services,
BLDR,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,8435836749.823999,Industrials,
BLKB,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1192486075.392,Technology,
BMW.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,34764161024.0,Consumer Cyclical,
BN.PA,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,46065373184.0,Consumer Defensive,
BNP.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,112517488640.0,Financial Services,
BNR.DE,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,7678414336.0,Basic Materials,
BNZL.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,9796137728.716799,Consumer Defensive,
BOL.PA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,11396158464.0,Communication Services,
BOL.ST,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,13918119772.81536,Basic Materials,
BPOST.BR,basis_gates,GATE_VOLUME,BENIGN,False,False,310001440.0,Industrials,
BRBR,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1318812808.896,Consumer Defensive,
BRK-B,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,945978473578.496,Financial Services,
BRX,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8479750493.695999,Real Estate,
BT-A.L,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,21730685819.904,Communication Services,
BVI.PA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,11892613120.0,Industrials,
BX,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,126061358137.344,Financial Services,
BXP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10363587009.024,Real Estate,
BYG.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,False,False,2052196927.7183998,Real Estate,
C,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,209231567478.784,Financial Services,
CABK.MC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,86192128000.0,Financial Services,
CAH,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,48766656401.408,Healthcare,
CB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,115837755330.56,Financial Services,
CBK.DE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,40823570432.0,Financial Services,
CBRE,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,34568692383.743996,Real Estate,
CBSH,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7378929769.983999,Financial Services,
CBT,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,4109257281.536,Basic Materials,
CCI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,28970523402.239998,Real Estate,
CDP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3683678021.632,Real Estate,
CEG,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,77739786248.192,Utilities,
CFG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,25971868191.744,Financial Services,
CFR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8505030492.672,Financial Services,
CG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,13286446201.855999,Financial Services,
CHRW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,19458481751.039997,Industrials,
CHWY,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,7051604673.535999,Consumer Cyclical,
CI,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,63919893114.88,Healthcare,
CINF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,25101821924.351997,Financial Services,
CLF,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4694703858.688,Basic Materials,
CLN.SW,basis_gates,GATE_REVENUE_GROWTH,BENIGN,False,False,2510783039.5648,Basic Materials,
CNC,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,27782271901.696,Healthcare,
CNH,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,12204951223.296,Industrials,
CNO,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4171181880.3199997,Financial Services,
CNXC,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1195226589.376,Technology,
COF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,108322973614.07999,Financial Services,
COLB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8132312513.023999,Financial Services,
CON.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,14432432128.0,Consumer Cyclical,
COP,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,111012091994.112,Energy,
COR,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,48257362163.712,Healthcare,
COST,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,363625753280.51196,Consumer Defensive,
COTY,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1666934375.4239998,Consumer Defensive,
CPRI,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1868490781.376,Consumer Cyclical,
CPT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,9943788778.496,Real Estate,
CRBG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11304596062.72,Financial Services,
CS.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,89200697344.0,Financial Services,
CTG.L,basis_gates,GATE_VOLUME,BENIGN,False,False,40138049.318399996,Industrials,
CTRE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,8355054919.679999,Real Estate,
CUBE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7934063863.808,Real Estate,
CUZ,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4324360310.528,Real Estate,
CVNA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,63277803040.768,Consumer Cyclical,
CVS,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,115693331017.728,Healthcare,
CYTK,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10137859397.632,Healthcare,
DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,150177030332.416,Industrials,
DELL,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,244354707341.31198,Technology,
DGE.L,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,39274383119.1552,Consumer Defensive,
DHER.DE,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10934969344.0,Consumer Cyclical,
DHL.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,59431817216.0,Industrials,
DIA.MC,basis_gates,GATE_REVENUE_GROWTH,BENIGN,False,False,2395586816.0,Consumer Defensive,
DIE.BR,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,8960770048.0,Consumer Cyclical,
DINO,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,11005495780.863998,Energy,
DLN.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,False,False,2508146742.9887996,Real Estate,
DLR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,57287787792.383995,Real Estate,
DOC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,12931514693.119999,Real Estate,
DOCM.SW,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,464715220.86079997,Healthcare,
DOW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,17284128988.16,Basic Materials,
DTG.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,32255021056.0,Industrials,
EBS.VI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,45482364928.0,Financial Services,
EDP.LS,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,18937493504.0,Utilities,
EEFT,basis_gates,GATE_GROSS_MARGIN,BENIGN,False,False,2442556938.624,Technology,
EFGN.SW,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5277648607.7952,Financial Services,
EG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,12390347156.991999,Financial Services,
EGP,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,9542495945.216,Real Estate,
ELS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11319768908.8,Real Estate,
ELUX-B.ST,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1353337665.4540799,Consumer Cyclical,
ELV,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,73611285794.816,Healthcare,
EMSN.SW,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,17552288573.7472,Basic Materials,
ENEL.MI,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,99768492032.0,Utilities,
ENGI.PA,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,70104383488.0,Utilities,
ENI.MI,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,60233613312.0,Energy,
EOAN.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,47100731392.0,Utilities,
EPR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3890090658.304,Real Estate,
EQH,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10498194073.088,Financial Services,
EQIX,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,90108521635.84,Real Estate,
EQR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,23005075509.247997,Real Estate,
ERIC-B.ST,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,32063350635.23328,Technology,
ERIE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10988238856.192,Financial Services,
ESNT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5192023171.072,Financial Services,
ESS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,17616061136.896,Real Estate,
EVK.DE,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,7400079872.0,Basic Materials,
EVR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11576590757.376,Financial Services,
EVT.DE,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,887614976.0,Healthcare,
EWBC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,15500768037.887999,Financial Services,
EXO.AS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,22021367808.0,Industrials,
EXR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,28106573199.359997,Real Estate,
F,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,48546903687.168,Consumer Cyclical,
FAF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6126139597.056,Financial Services,
FBIN,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,5740381316.863999,Industrials,
FER.AS,basis_gates,GATE_VOLUME,REVIEW,True,False,43001434112.0,Industrials,
FFIN,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4345296684.032,Financial Services,
FHN,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,10666304360.96,Financial Services,
FISV,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,22925828465.663998,,
FITB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,44779316819.967995,Financial Services,
FLEX,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,52047236644.864,Technology,
FLG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5458156506.88,Financial Services,
FLO,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1467915303.744,Consumer Defensive,
FLOW.AS,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1124937088.0,Financial Services,
FLR,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,6413618134.016,Industrials,
FN,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,17651991298.048,Technology,
FNB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5953005351.424,Financial Services,
FNF,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11125825739.776,Financial Services,
FR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,7363019598.08,Real Estate,
FRT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,9404150643.712,Real Estate,
FRVIA.PA,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1612743936.0,Consumer Cyclical,
GALE.SW,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,4548392075.136,Healthcare,
GBCI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5883732625.408,Financial Services,
GF.SW,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,3718540681.856,Industrials,
GFC.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5451467264.0,Real Estate,
GL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,12160179435.008,Financial Services,
GLE.PA,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,56482811904.0,Financial Services,
GLEN.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,69830746822.65599,Basic Materials,
GLPI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,11054302891.008,Real Estate,
GN.CO,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1698304062.464,Healthcare,
GRG.L,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1892448373.4783998,Consumer Cyclical,
GS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,261513987276.8,Financial Services,
GT,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1662803690.3679998,Consumer Cyclical,
HAS.L,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,567892671.7248,Industrials,
HBAN,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,31502307311.615997,Financial Services,
HEN3.DE,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,29773105152.0,Consumer Defensive,
HIG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,31841331789.823997,Financial Services,
HNR1.DE,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,29232744448.0,Financial Services,
HOG,basis_gates,GATE_GROSS_MARGIN,BENIGN,False,False,2256867061.888,Consumer Cyclical,
HOLN.SW,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,43653603656.4992,Basic Materials,
HOMB,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5040184313.344,Financial Services,
HPQ,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,17586647087.104,Technology,
HR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6200946530.047999,Real Estate,
HRL,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,11971284905.984,Consumer Defensive,
HSBA.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,284638183715.6352,Financial Services,
HST,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14417722117.119999,Real Estate,
HSX.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6845232973.823999,Financial Services,
HUM,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,41801012340.736,Healthcare,
HUSQ-B.ST,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1939015926.00576,Industrials,
HWC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5315204153.087999,Financial Services,
IBE.MC,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,143933620224.0,Utilities,
IBOC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4139416286.2079997,Financial Services,
ICG.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5676765107.558399,Financial Services,
IFF,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,17727335855.104,Basic Materials,
III.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,29029453819.084797,Financial Services,
INCH.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,3128148136.8575997,Consumer Cyclical,
INGA.AS,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,79175057408.0,Financial Services,
INGR,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,5234741396.992,Consumer Defensive,
INVH,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,15729675619.328,Real Estate,
INVP.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,4392604124.9279995,Financial Services,
IRM,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,32939169103.871998,Real Estate,
IRT,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3535138506.24,Real Estate,
ISP.MI,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,104398307328.0,Financial Services,
ITV.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,3497016428.4672,Communication Services,
JBL,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,35646511054.848,Technology,
JEF,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,8910088489.472,Financial Services,
JLL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,12603797373.439999,Real Estate,
JMAT.L,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,3684930800.0255995,Basic Materials,
JMT.LS,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,10532557824.0,Consumer Defensive,
JPM,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,768764485238.7839,Financial Services,
KBC.BR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,47324155904.0,Financial Services,
KBH,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,3362926254.4639997,Consumer Cyclical,
KD,basis_gates,GATE_REVENUE_GROWTH,BENIGN,False,False,2186034642.6879997,Technology,
KER.PA,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,30323765248.0,Consumer Cyclical,
KEY,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,21806836228.095997,Financial Services,
KIM,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,14984451478.528,Real Estate,
KNIN.SW,basis_gates,GATE_REVENUE_GROWTH,REVIEW,True,False,25200203671.552,Industrials,
KNSL,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,6666964723.2,Financial Services,
KNX,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,11090712336.383999,Industrials,
KRC,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,3856110394.112,Real Estate,
KRG,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5171928686.3359995,Real Estate,
L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,20418150578.176,Financial Services,
LAD,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,5806691725.311999,Consumer Cyclical,
LAMR,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,13873318066.175999,Real Estate,
LAND.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,5626764017.9712,Real Estate,
LANV,basis_gates,GATE_VOLUME,BENIGN,False,False,178869711.03199998,Consumer Cyclical,
LEA,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,5886353879.296,Consumer Cyclical,
LGEN.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,18162831495.168,Financial Services,
LH,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,20124440897.536,Healthcare,
LIGHT.AS,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1983066624.0,Industrials,
LLOY.L,basis_gates,FRAMEWORK_METRIK_NA,BENIGN,True,False,74988441092.5056,Financial Services,
LMT,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,102956268396.54399,Industrials,
LPX,basis_gates,GATE_REVENUE_GROWTH,BENIGN,True,False,4816868829.952,Industrials,
LXS.DE,basis_gates,GATE_MARKET_CAP,BENIGN,False,False,1309009920.0,Basic Materials,
LYB,basis_gates,GATE_GROSS_MARGIN,BENIGN,True,False,14895782999.551998,Basic Materials,
